Filght_date,Flight_ID,Departure point,Arrival point,Scheduled_departure_time,Scheduled_arrival_time,STATUS,Aircraft_code,Arrival delay
2017-05-23,TU 0397 ,OUA,ABJ,2017-05-23 20:15:00,2017-05-23 21.40.00,ATA,TU 31BIMQ,57.0
2017-05-23,TU 0629 ,BOD,TUN,2017-05-23 16:25:00,2017-05-23 18.35.00,ATA,TU 736IOQ,0.0
2017-05-23,TU 6013 ,TUN,SFA,2017-05-23 16:30:00,2017-05-23 17.15.00,ATA,TU 320IMT,19.0
2017-05-23,TU 0611 ,CZL,TUN,2017-05-23 16:40:00,2017-05-23 17.30.00,ATA,TU 736IOL,10.0
2017-05-24,TU 0756 ,TUN,MXP,2017-05-24 08:35:00,2017-05-24 10.20.00,ATA,TU 32AIMM,62.0
2017-05-24,TU 0700 ,TUN,GVA,2017-05-24 08:20:00,2017-05-24 10.15.00,ATA,TU 32AIMG,0.0
2017-05-24,TU 0931 ,MRS,TUN,2017-05-24 08:50:00,2017-05-24 10.25.00,ATA,TU 32AIMN,0.0
2017-05-24,TU 0717 ,ORY,TUN,2017-05-24 09:20:00,2017-05-24 11.45.00,ATA,TU 32AIMD,28.0
2017-05-24,TU 0848 ,BEY,TUN,2017-05-24 09:40:00,2017-05-24 13.10.00,ATA,TU 31BIMQ,0.0
2017-05-24,TU 0753 ,FCO,TUN,2017-05-24 10:45:00,2017-05-24 12.00.00,ATA,TU 320IMV,0.0
2017-05-24,TU 0701 ,GVA,TUN,2017-05-24 11:10:00,2017-05-24 13.05.00,ATA,TU 32AIMG,10.0
2017-05-24,TU 0902 ,TUN,MRS,2017-05-24 11:25:00,2017-05-24 13.00.00,ATA,TU 32AIMN,0.0
2017-05-24,TU 6592 ,NBE,NBE,2017-05-24 11:20:00,2017-05-24 14.20.00,ATA,TU 736IOP,0.0
2017-05-24,TU 8956 ,MIR,LJU,2017-05-24 14:05:00,2017-05-24 16.05.00,ATA,TU 31AIMJ,38.0
2017-05-24,TU 0251 ,NCE,MIR,2017-05-24 14:30:00,2017-05-24 16.15.00,ATA,TU 736IOR,0.0
2017-05-24,TU 0515 ,BCN,TUN,2017-05-24 15:40:00,2017-05-24 17.15.00,ATA,TU 320IMV,0.0
2017-05-25,TU 0914 ,MED,TUN,2017-05-25 00:40:00,2017-05-25 05.20.00,ATA,TU 320IMV,35.0
2017-05-25,TU 0714 ,JED,TUN,2017-05-25 01:45:00,2017-05-25 06.40.00,ATA,TU 320IMR,25.0
2017-05-25,TU 0635 ,ORY,DJE,2017-05-25 09:50:00,2017-05-25 12.40.00,ATA,TU 32AIMG,10.0
2017-05-25,TU 0208 ,TUN,NTE,2017-05-25 13:20:00,2017-05-25 15.45.00,ATA,TU 736IOQ,49.0
2017-05-25,TU 0374 ,TUN,ALG,2017-05-25 13:50:00,2017-05-25 15.10.00,ATA,TU 320IMW,70.0
2017-05-25,TU 0722 ,TUN,ORY,2017-05-25 13:55:00,2017-05-25 16.20.00,ATA,TU 32AIMH,23.0
2017-05-25,TU 0705 ,TUN,CMN,2017-05-25 16:00:00,2017-05-25 18.40.00,ATA,TU 32AIMP,37.0
2017-05-25,TU 0713 ,TUN,JED,2017-05-25 18:55:00,2017-05-25 23.10.00,ATA,TU 320IMU,101.0
2017-05-26,TU 0634 ,DJE,ORY,2017-05-26 06:05:00,2017-05-26 08.50.00,ATA,TU 32AIMG,0.0
2017-05-26,TU 0880 ,TUN,AMS,2017-05-26 06:00:00,2017-05-26 08.50.00,ATA,TU 736ION,11.0
2017-05-26,TU 0538 ,DJE,DUS,2017-05-26 06:30:00,2017-05-26 09.35.00,ATA,TU 31AIMJ,0.0
2017-05-26,TU 0498 ,DJE,MUC,2017-05-26 06:25:00,2017-05-26 09.00.00,ATA,TU 736IOP,0.0
2017-05-26,TU 0526 ,TUN,DUS,2017-05-26 06:25:00,2017-05-26 09.10.00,ATA,TU 32AIMH,15.0
2017-05-26,TU 0744 ,TUN,FRA,2017-05-26 06:30:00,2017-05-26 09.05.00,ATA,TU 320IMT,13.0
2017-05-26,TU 0711 ,TUN,CMN,2017-05-26 07:00:00,2017-05-26 09.40.00,ATA,TU 32AIMP,0.0
2017-05-26,TU 7133 ,BUD,MIR,2017-05-26 07:10:00,2017-05-26 09.35.00,ATA,TU 32AIMD,0.0
2017-05-26,TU 0628 ,TUN,BOD,2017-05-26 07:15:00,2017-05-26 09.25.00,ATA,TU 736IOL,4.0
2017-05-26,TU 0788 ,TUN,BRU,2017-05-26 07:30:00,2017-05-26 10.05.00,ATA,TU 320IMV,0.0
2017-05-26,TU 0847 ,TUN,BEY,2017-05-26 07:00:00,2017-05-26 10.15.00,ATA,QS 738TSC,10.0
2017-05-26,TU 0282 ,TUN,TLS,2017-05-26 07:20:00,2017-05-26 09.15.00,ATA,TU 736IOQ,5.0
2017-05-26,TU 0996 ,TUN,NCE,2017-05-26 07:50:00,2017-05-26 09.20.00,ATA,TU 320IMR,4.0
2017-05-26,TU 0752 ,TUN,FCO,2017-05-26 08:20:00,2017-05-26 09.40.00,ATA,TU 320IMW,50.0
2017-05-26,TU 0750 ,TUN,LYS,2017-05-26 08:00:00,2017-05-26 09.50.00,ATA,TU 320IMU,52.0
2017-05-26,TU 0514 ,TUN,BCN,2017-05-26 08:05:00,2017-05-26 09.50.00,ATA,TU 32AIML,0.0
2017-05-26,TU 0735 ,ORY,DJE,2017-05-26 17:50:00,2017-05-26 20.35.00,ATA,TU 32AIMM,131.0
2017-05-26,TU 0613 ,TUN,DKR,2017-05-26 16:10:00,2017-05-26 21.30.00,ATA,TU 320IMU,30.0
2017-05-26,TU 0543 ,MUC,TUN,2017-05-26 16:10:00,2017-05-26 18.25.00,ATA,TU 736IOQ,43.0
2017-05-26,TU 0375 ,ALG,TUN,2017-05-26 16:10:00,2017-05-26 17.20.00,ATA,TU 32AIML,50.0
2017-05-26,TU 0724 ,TUN,ORY,2017-05-26 18:20:00,2017-05-26 20.40.00,ATA,TU 32AIML,54.0
2017-05-26,TU 0649 ,FRA,DJE,2017-05-26 17:00:00,2017-05-26 19.50.00,ATA,TU 736IOM,5.0
2017-05-26,TU 0247 ,SXB,TUN,2017-05-26 16:20:00,2017-05-26 18.35.00,ATA,TU 736IOL,54.0
2017-05-26,TU 0227 ,BEG,TUN,2017-05-26 17:25:00,2017-05-26 19.25.00,ATA,TU 736ION,0.0
2017-05-26,TU 0705 ,TUN,CMN,2017-05-26 17:30:00,2017-05-26 20.10.00,ATA,QS 738TSC,0.0
2017-05-27,TU 0875 ,GVA,DJE,2017-05-27 09:25:00,2017-05-27 11.45.00,ATA,TU 31AIMJ,52.0
2017-05-27,TU 7039 ,PRG,MIR,2017-05-27 08:30:00,2017-05-27 10.55.00,ATA,TU 32AIMM,10.0
2017-05-27,TU 0463 ,LYS,MIR,2017-05-27 08:55:00,2017-05-27 11.00.00,ATA,TU 32AIMD,5.0
2017-05-27,TU 0717 ,ORY,TUN,2017-05-27 09:20:00,2017-05-27 11.45.00,ATA,TU 32AIMP,10.0
2017-05-27,TU 0399 ,TUN,NIM,2017-05-27 14:50:00,2017-05-27 18.45.00,ATA,TU 32AIMM,46.0
2017-05-27,TU 6593 ,SXF,NBE,2017-05-27 15:50:00,2017-05-27 18.40.00,ATA,TU 736IOM,0.0
2017-05-27,TU 0814 ,CAI,TUN,2017-05-27 18:25:00,2017-05-27 21.40.00,ATA,QS 738TSC,205.0
2017-05-27,TU 0851 ,LYS,TUN,2017-05-27 16:40:00,2017-05-27 18.35.00,ATA,TU 320IMR,5.0
2017-05-27,TU 0283 ,TLS,TUN,2017-05-27 16:05:00,2017-05-27 18.00.00,ATA,TU 736IOL,12.0
2017-05-27,TU 0216 ,TUN,IST,2017-05-27 15:55:00,2017-05-27 18.30.00,ATA,TU 32AIML,28.0
2017-05-27,TU 0485 ,ZRH,DJE,2017-05-27 15:55:00,2017-05-27 18.25.00,ATA,TU 31AIMJ,30.0
2017-05-27,TU 0791 ,LHR,TUN,2017-05-27 16:55:00,2017-05-27 19.50.00,ATA,TU 31BIMQ,5.0
2017-05-27,TU 6019 ,TUN,SFA,2017-05-27 16:55:00,2017-05-27 17.40.00,ATA,TU 320IMW,9.0
2017-05-27,TU 0399 ,NIM,ABJ,2017-05-27 19:35:00,2017-05-27 21.40.00,ATA,TU 32AIMM,39.0
2017-05-27,TU 7037 ,PRG,DJE,2017-05-27 18:40:00,2017-05-27 21.25.00,ATA,TU 32AIMG,0.0
2017-05-27,TU 0399 ,ABJ,TUN,2017-05-27 22:40:00,2017-05-28 03.55.00,ATA,TU 32AIMM,23.0
2017-05-28,TU 0588 ,DJE,LYS,2017-05-28 12:15:00,2017-05-28 14.25.00,ATA,TU 31AIMJ,25.0
2017-05-28,TU 0997 ,NCE,TUN,2017-05-28 10:15:00,2017-05-28 11.50.00,ATA,TU 736IOQ,0.0
2017-05-28,TU 0753 ,FCO,TUN,2017-05-28 10:25:00,2017-05-28 11.40.00,ATA,TU 320IMW,0.0
2017-05-28,TU 0473 ,VCE,TUN,2017-05-28 10:25:00,2017-05-28 12.10.00,ATA,TU 31BIMQ,5.0
2017-05-28,TU 6291 ,CDG,DJE,2017-05-28 10:45:00,2017-05-28 13.40.00,ATA,TU 736ION,45.0
2017-05-28,TU 0694 ,DJE,MRS,2017-05-28 12:25:00,2017-05-28 14.25.00,ATA,TU 736IOP,30.0
2017-05-28,TU 0745 ,FRA,TUN,2017-05-28 10:20:00,2017-05-28 12.45.00,ATA,TU 32AIMN,14.0
2017-05-28,TU 0848 ,BEY,TUN,2017-05-28 10:35:00,2017-05-28 14.05.00,ATA,TU 320IMS,0.0
2017-05-28,TU 0635 ,ORY,DJE,2017-05-28 16:05:00,2017-05-28 18.55.00,ATA,TU 32AIMG,40.0
2017-05-28,TU 0432 ,DJE,CDG,2017-05-28 15:10:00,2017-05-28 18.00.00,ATA,TU 736ION,33.0
2017-05-28,TU 0629 ,BOD,TUN,2017-05-28 16:25:00,2017-05-28 18.35.00,ATA,TU 736IOQ,0.0
2017-05-28,TU 0701 ,GVA,TUN,2017-05-28 16:10:00,2017-05-28 18.05.00,ATA,TU 32AIMM,10.0
2017-05-28,TU 0999 ,NCE,TUN,2017-05-28 16:35:00,2017-05-28 18.10.00,ATA,TU 32AIMD,0.0
2017-05-28,TU 6023 ,TUN,JED,2017-05-28 21:05:00,2017-05-29 01.30.00,ATA,TU 320IMT,90.0
2017-05-28,TU 0791 ,LHR,TUN,2017-05-28 16:55:00,2017-05-28 19.50.00,ATA,TU 320IMW,9.0
2017-05-28,TU 0643 ,VIE,TUN,2017-05-28 16:50:00,2017-05-28 19.00.00,ATA,QS 738TSC,12.0
2017-05-28,TU 0607 ,MAD,TUN,2017-05-28 17:25:00,2017-05-28 19.30.00,ATA,TU 31BIMQ,0.0
2017-05-28,TU 0723 ,ORY,TUN,2017-05-28 17:50:00,2017-05-28 20.15.00,ATA,TU 32AIMN,10.0
2017-05-28,TU 0433 ,CDG,DJE,2017-05-28 19:10:00,2017-05-28 22.05.00,ATA,TU 736ION,26.0
2017-05-28,TU 0724 ,TUN,ORY,2017-05-28 18:20:00,2017-05-28 20.40.00,ATA,TU 32AIMH,38.0
2017-05-28,TU 0613 ,DKR,BKO,2017-05-28 22:20:00,2017-05-28 23.55.00,ATA,TU 320IMS,9.0
2017-05-28,UG 1315 ,CDG,SFA,2017-05-28 18:35:00,2017-05-28 21.20.00,ATA,TU 736IOL,132.0
2017-05-28,TU 0397 ,ABJ,OUA,2017-05-28 22:40:00,2017-05-29 00.05.00,ATA,TU 320IMR,400.0
2017-05-28,TU 0217 ,IST,TUN,2017-05-28 20:10:00,2017-05-28 22.55.00,ATA,TU 320IMU,2.0
2017-05-28,TU 9152 ,TUN,PRG,2017-05-28 22:05:00,2017-05-29 00.35.00,ATA,QS 738TSC,0.0
2017-05-29,TU 0514 ,TUN,BCN,2017-05-29 09:00:00,2017-05-29 10.45.00,ATA,TU 320IMR,49.0
2017-05-29,TU 0756 ,TUN,MXP,2017-05-29 08:35:00,2017-05-29 10.20.00,ATA,TU 32AIMH,53.0
2017-05-29,TU 6025 ,TUN,MED,2017-05-29 00:50:00,2017-05-29 04.50.00,ATA,TU 320IMU,0.0
2017-05-29,TU 9003 ,DJE,MIR,2017-05-29 03:45:00,2017-05-29 04.25.00,ATA,TU 31AIMJ,0.0
2017-05-29,TU 6024 ,JED,TUN,2017-05-29 02:20:00,2017-05-29 07.20.00,ATA,TU 320IMT,240.0
2017-05-29,TU 0716 ,TUN,ORY,2017-05-29 06:00:00,2017-05-29 08.20.00,ATA,TU 32AIMP,13.0
2017-05-29,TU 0708 ,TUN,ORN,2017-05-29 08:15:00,2017-05-29 10.00.00,ATA,TU 736IOL,16.0
2017-05-29,TU 6026 ,MED,TUN,2017-05-29 06:15:00,2017-05-29 10.55.00,ATA,TU 320IMU,0.0
2017-05-29,TU 0711 ,TUN,CMN,2017-05-29 07:00:00,2017-05-29 09.40.00,ATA,TU 320IMS,9.0
2017-05-29,TU 0363 ,BLQ,TUN,2017-05-29 11:00:00,2017-05-29 12.35.00,ATA,TU 320IMT,225.0
2017-05-29,TU 0788 ,TUN,BRU,2017-05-29 07:30:00,2017-05-29 10.05.00,ATA,TU 32AIMG,10.0
2017-05-29,TU 0318 ,TUN,LIS,2017-05-29 14:40:00,2017-05-29 17.35.00,ATA,TU 736IOL,5.0
2017-05-29,TU 0813 ,TUN,CAI,2017-05-29 14:35:00,2017-05-29 17.35.00,ATA,TU 32AIMM,19.0
2017-05-29,TU 0441 ,ORY,MIR,2017-05-29 15:10:00,2017-05-29 17.45.00,ATA,TU 31AIMJ,7.0
2017-05-29,TU 0853 ,FCO,TUN,2017-05-29 15:15:00,2017-05-29 16.30.00,ATA,TU 32AIML,5.0
2017-05-29,TU 0735 ,ORY,DJE,2017-05-29 17:10:00,2017-05-29 19.55.00,ATA,TU 736IOP,0.0
2017-05-29,TU 0527 ,DUS,TUN,2017-05-29 17:20:00,2017-05-29 20.00.00,ATA,TU 320IMS,0.0
2017-05-29,TU 0723 ,ORY,TUN,2017-05-29 17:50:00,2017-05-29 20.15.00,ATA,TU 32AIMH,24.0
2017-05-29,TU 6027 ,TUN,SFA,2017-05-29 17:25:00,2017-05-29 18.10.00,ATA,TU 320IMU,0.0
2017-05-29,TU 0319 ,LIS,MAD,2017-05-29 18:25:00,2017-05-29 19.45.00,ATA,TU 736IOL,0.0
2017-05-29,TU 0724 ,TUN,ORY,2017-05-29 18:20:00,2017-05-29 20.40.00,ATA,TU 32AIML,106.0
2017-05-29,TU 9002 ,MIR,DJE,2017-05-29 19:15:00,2017-05-29 19.50.00,ATA,TU 31AIMJ,0.0
2017-05-29,TU 0913 ,TUN,MED,2017-05-29 19:20:00,2017-05-29 23.25.00,ATA,TU 332IFM,55.0
2017-05-29,TU 0217 ,IST,TUN,2017-05-29 19:35:00,2017-05-29 22.25.00,ATA,TU 320IMT,40.0
2017-05-29,TU 0319 ,MAD,TUN,2017-05-29 20:30:00,2017-05-29 22.45.00,ATA,TU 736IOL,0.0
2017-05-30,TU 0841 ,CKY,TUN,2017-05-30 00:35:00,2017-05-30 05.35.00,ATA,TU 320IMR,0.0
2017-05-30,TU 7269 ,PRG,MIR,2017-05-30 08:15:00,2017-05-30 10.45.00,ATA,TU 32AIMP,0.0
2017-05-30,TU 0712 ,CMN,TUN,2017-05-30 10:35:00,2017-05-30 13.00.00,ATA,TU 32AIMM,0.0
2017-05-30,TU 0753 ,FCO,TUN,2017-05-30 10:45:00,2017-05-30 12.00.00,ATA,TU 320IMR,3.0
2017-05-30,TU 0757 ,MXP,TUN,2017-05-30 11:10:00,2017-05-30 13.05.00,ATA,TU 32AIMN,0.0
2017-05-30,TU 0643 ,VIE,BEG,2017-05-30 11:20:00,2017-05-30 12.20.00,ATA,TU 320IMT,0.0
2017-05-30,TU 0628 ,TUN,BOD,2017-05-30 13:20:00,2017-05-30 15.30.00,ATA,TU 736IOL,0.0
2017-05-30,TU 0745 ,FRA,TUN,2017-05-30 12:25:00,2017-05-30 14.45.00,ATA,TU 320IMS,118.0
2017-05-30,TU 0635 ,TOE,DJE,2017-05-30 14:50:00,2017-05-30 15.35.00,ATA,TU 736ION,0.0
2017-05-30,TU 0629 ,BOD,TUN,2017-05-30 16:25:00,2017-05-30 18.35.00,ATA,TU 736IOL,0.0
2017-05-30,TU 0375 ,ALG,TUN,2017-05-30 16:10:00,2017-05-30 17.20.00,ATA,TU 320IMV,9.0
2017-05-30,TU 0613 ,BKO,DKR,2017-05-30 19:50:00,2017-05-30 21.30.00,ATA,TU 31BIMQ,50.0
2017-05-30,TU 0851 ,LYS,TUN,2017-05-30 16:40:00,2017-05-30 18.35.00,ATA,TU 32AIMH,0.0
2017-05-30,TU 0611 ,CZL,TUN,2017-05-30 16:40:00,2017-05-30 17.30.00,ATA,TU 320IMR,15.0
2017-05-30,TU 0397 ,TUN,OUA,2017-05-30 15:05:00,2017-05-30 19.25.00,ATA,TU 320IMW,154.0
2017-05-30,TU 0397 ,OUA,ABJ,2017-05-30 20:15:00,2017-05-30 21.40.00,ATA,TU 320IMW,118.0
2017-05-30,TU 6003 ,TOE,JED,2017-05-30 19:25:00,2017-05-30 23.55.00,ATA,TU 320IMT,0.0
2017-05-30,TU 0217 ,IST,TUN,2017-05-30 19:35:00,2017-05-30 22.25.00,ATA,TU 32AIMM,0.0
2017-05-31,TU 0717 ,ORY,TUN,2017-05-31 09:20:00,2017-05-31 11.45.00,ATA,TU 320IMV,11.0
2017-05-31,TU 0635 ,ORY,DJE,2017-05-31 09:50:00,2017-05-31 12.40.00,ATA,TU 736IOP,0.0
2017-05-31,TU 6592 ,NBE,HAM,2017-05-31 11:20:00,2017-05-31 14.20.00,ATA,TU 736IOQ,0.0
2017-05-31,TU 9041 ,DJE,MIR,2017-05-31 12:35:00,2017-05-31 13.15.00,ATA,TU 31AIMJ,9.0
2017-05-31,TU 0720 ,TUN,ORY,2017-05-31 12:35:00,2017-05-31 14.55.00,ATA,TU 32AIMH,21.0
2017-01-06,TU 0441 ,ORY,MIR,2017-01-06 17:10:00,2017-01-06 19.45.00,ATA,TU 32AIMH,31.0
2017-01-06,TU 0723 ,ORY,TUN,2017-01-06 18:30:00,2017-01-06 21.00.00,ATA,TU 32AIMD,34.0
2017-01-06,TU 0635 ,ORY,DJE,2017-01-06 17:20:00,2017-01-06 20.10.00,ATA,TU 31AIMK,19.0
2017-01-06,TU 0791 ,LHR,TUN,2017-01-06 16:50:00,2017-01-06 19.50.00,ATA,TU 320IMW,25.0
2017-01-06,TU 0613 ,TUN,DKR,2017-01-06 16:50:00,2017-01-06 22.10.00,ATA,TU 320IMS,69.0
2017-01-06,UG 0008 ,TUN,DJE,2017-01-06 17:15:00,2017-01-06 18.05.00,ATA,TU 736IOP,46.0
2017-01-06,UG 0009 ,DJE,TUN,2017-01-06 18:45:00,2017-01-06 19.35.00,ATA,TU 736IOP,38.0
2017-01-06,TU 0515 ,BCN,TUN,2017-01-06 16:20:00,2017-01-06 17.55.00,ATA,TU 32AIMG,63.0
2017-01-06,TU 0881 ,AMS,TUN,2017-01-06 16:40:00,2017-01-06 19.30.00,ATA,TU 32AIML,113.0
2017-01-06,TU 0706 ,CMN,TUN,2017-01-06 18:30:00,2017-01-06 20.55.00,ATA,TU 31BIMQ,0.0
2017-01-06,TU 0724 ,TUN,ORY,2017-01-06 18:30:00,2017-01-06 20.50.00,ATA,TU 320IMV,27.0
2017-01-06,TU 0216 ,SKG,ADB,2017-01-06 21:30:00,2017-01-06 22.25.00,ATA,TU 320IMR,45.0
2017-01-07,TU 9217 ,ADB,TUN,2017-01-07 00:30:00,2017-01-07 03.15.00,ATA,TU 320IMR,0.0
2017-01-06,TU 0247 ,SXB,TUN,2017-01-06 18:35:00,2017-01-06 20.50.00,ATA,TU 736ION,55.0
2017-01-06,TU 9025 ,ORY,TUN,2017-01-06 21:05:00,2017-01-06 23.15.00,ATA,TU 32AIMF,0.0
2017-01-06,TU 9725 ,ORY,TUN,2017-01-06 22:10:00,2017-01-07 00.05.00,ATA,TU 320IMV,0.0
2017-01-06,TU 0247 ,TUN,DJE,2017-01-06 21:40:00,2017-01-06 22.35.00,ATA,TU 736ION,24.0
2017-01-07,TU 0711 ,TUN,CMN,2017-01-07 06:55:00,2017-01-07 09.40.00,ATA,TU 31BIMO,6.0
2017-01-08,TU 0694 ,DJE,MRS,2017-01-08 07:50:00,2017-01-08 09.50.00,ATA,TU 31AIMK,13.0
2017-01-08,TU 0642 ,TUN,VIE,2017-01-08 07:35:00,2017-01-08 09.50.00,ATA,TU 32AIMD,27.0
2017-01-08,TU 0712 ,CMN,TUN,2017-01-08 10:30:00,2017-01-08 12.55.00,ATA,TU 31BIMQ,0.0
2017-01-08,TU 0717 ,ORY,TUN,2017-01-08 10:50:00,2017-01-08 13.15.00,ATA,TU 320IMV,30.0
2017-01-09,TU 0708 ,TUN,ORN,2017-01-09 07:50:00,2017-01-09 09.40.00,ATA,TU 320IMU,216.0
2017-01-08,TU 0929 ,MRS,TUN,2017-01-08 18:50:00,2017-01-08 20.25.00,ATA,TU 32AIML,57.0
2017-01-08,UG 0500 ,DJE,TUN,2017-01-08 20:35:00,2017-01-08 21.25.00,ATA,TU 736IOK,0.0
2017-01-08,TU 9035 ,DJE,TUN,2017-01-08 20:55:00,2017-01-08 21.45.00,ATA,TU 736IOP,0.0
2017-01-08,TU 9111 ,DJE,TUN,2017-01-08 21:25:00,2017-01-08 22.15.00,ATA,TU 31AIMK,0.0
2017-01-09,TU 0903 ,MRS,TUN,2017-01-09 15:55:00,2017-01-09 17.30.00,ATA,TU 320IMW,227.0
2017-01-09,TU 0814 ,CAI,TUN,2017-01-09 17:55:00,2017-01-09 21.15.00,ATA,TU 31BIMO,20.0
2017-01-09,TU 0724 ,TUN,ORY,2017-01-09 18:30:00,2017-01-09 20.50.00,ATA,TU 32AIMD,7.0
2017-01-09,TU 0723 ,ORY,TUN,2017-01-09 18:30:00,2017-01-09 20.55.00,ATA,TU 32AIMH,131.0
2017-01-09,TU 0913 ,TUN,MED,2017-01-09 20:05:00,2017-01-10 00.05.00,ATA,TU 320IMT,25.0
2017-01-09,TU 0247 ,SXB,TUN,2017-01-09 18:35:00,2017-01-09 20.50.00,ATA,TU 736IOK,230.0
2017-01-10,TU 5514 ,MED,TUN,2017-01-10 01:30:00,2017-01-10 05.50.00,ATA,TU 332IFN,120.0
2017-01-12,TU 0708 ,TUN,ORN,2017-01-12 07:50:00,2017-01-12 09.40.00,ATA,TU 736IOP,26.0
2017-01-12,TU 0930 ,TUN,MRS,2017-01-12 07:25:00,2017-01-12 09.00.00,ATA,TU 320IMS,31.0
2017-01-12,TU 0214 ,TUN,IST,2017-01-12 06:20:00,2017-01-12 08.55.00,ATA,TU 32AIMH,24.0
2017-01-12,TU 0716 ,TUN,ORY,2017-01-12 07:35:00,2017-01-12 09.50.00,ATA,TU 32AIMP,28.0
2017-01-12,TU 0725 ,ORY,TUN,2017-01-12 08:00:00,2017-01-12 10.25.00,ATA,TU 32AIMI,13.0
2017-01-12,TU 0694 ,MIR,MRS,2017-01-12 07:35:00,2017-01-12 09.25.00,ATA,TU 31AIMK,0.0
2017-01-12,TU 0642 ,TUN,VIE,2017-01-12 13:40:00,2017-01-12 15.55.00,ATA,TU 32AIMM,0.0
2017-01-12,UG 0021 ,SFA,TUN,2017-01-12 15:15:00,2017-01-12 16.00.00,DEP,TU CR9ISA,7.0
2017-01-12,TU 0903 ,MRS,TUN,2017-01-12 15:55:00,2017-01-12 17.30.00,ATA,TU 31BIMO,22.0
2017-01-12,TU 0851 ,LYS,TUN,2017-01-12 15:40:00,2017-01-12 17.35.00,ATA,TU 31BIMQ,25.0
2017-01-12,TU 0375 ,ALG,TUN,2017-01-12 16:00:00,2017-01-12 17.10.00,ATA,TU 320IMT,18.0
2017-01-12,TU 0216 ,TUN,IST,2017-01-12 16:00:00,2017-01-12 18.35.00,ATA,TU 320IMR,15.0
2017-01-12,TU 0635 ,ORY,TOE,2017-01-12 17:50:00,2017-01-12 20.35.00,ATA,TU 32AIML,30.0
2017-01-13,TU 0564 ,NKC,TUN,2017-01-13 00:15:00,2017-01-13 04.30.00,ATA,TU 31BIMQ,25.0
2017-01-13,TU 0850 ,TUN,LYS,2017-01-13 13:00:00,2017-01-13 14.50.00,ATA,TU 31BIMO,35.0
2017-01-13,TU 0902 ,TUN,MRS,2017-01-13 13:25:00,2017-01-13 15.05.00,ATA,TU 320IMT,11.0
2017-01-13,TU 0440 ,MIR,ORY,2017-01-13 13:40:00,2017-01-13 16.10.00,ATA,TU 736IOK,8.0
2017-01-13,TU 0634 ,DJE,ORY,2017-01-13 13:35:00,2017-01-13 16.20.00,ATA,TU 32AIML,18.0
2017-01-13,TU 0542 ,TUN,MUC,2017-01-13 13:00:00,2017-01-13 15.15.00,ATA,TU 32AIMH,102.0
2017-01-15,TU 0721 ,ORY,TUN,2017-01-15 15:40:00,2017-01-15 18.05.00,ATA,TU 32AIMF,57.0
2017-01-15,TU 0853 ,FCO,TUN,2017-01-15 15:15:00,2017-01-15 16.30.00,ATA,TU 320IMS,35.0
2017-01-15,TU 0706 ,CMN,TUN,2017-01-15 17:45:00,2017-01-15 20.10.00,ATA,TU 320IMS,418.0
2017-01-15,TU 0724 ,TUN,ORY,2017-01-15 18:30:00,2017-01-15 20.50.00,ATA,TU 320IMV,127.0
2017-01-15,TU 0515 ,BCN,TUN,2017-01-15 16:20:00,2017-01-15 17.55.00,ATA,TU 320IMV,49.0
2017-01-17,TU 0880 ,TUN,AMS,2017-01-17 06:20:00,2017-01-17 09.10.00,ATA,TU 736IOK,50.0
2017-01-17,TU 0744 ,TUN,FRA,2017-01-17 07:05:00,2017-01-17 09.40.00,ATA,TU 32AIMI,10.0
2017-01-17,TU 0813 ,TUN,CAI,2017-01-17 07:05:00,2017-01-17 10.10.00,ATA,TU 31BIMQ,12.0
2017-01-17,UG 0020 ,TUN,SFA,2017-01-17 06:30:00,2017-01-17 07.15.00,DEP,TU CR9ISA,25.0
2017-01-17,TU 0642 ,TUN,VIE,2017-01-17 07:10:00,2017-01-17 09.30.00,ATA,TU 736ION,10.0
2017-01-17,TU 0930 ,TUN,MRS,2017-01-17 07:25:00,2017-01-17 09.00.00,ATA,TU 320IMV,8.0
2017-01-17,TU 0716 ,TUN,ORY,2017-01-17 07:35:00,2017-01-17 09.50.00,ATA,TU 320IMW,10.0
2017-01-17,TU 0725 ,ORY,TUN,2017-01-17 08:00:00,2017-01-17 10.25.00,ATA,TU 32AIMF,31.0
2017-01-17,TU 0226 ,TUN,BEG,2017-01-17 08:00:00,2017-01-17 10.00.00,ATA,TU 320IMR,0.0
2017-01-17,TU 0881 ,AMS,TUN,2017-01-17 10:00:00,2017-01-17 12.50.00,ATA,TU 736IOK,116.0
2017-01-17,UG 1314 ,SFA,CDG,2017-01-17 08:00:00,2017-01-17 10.45.00,DEP,TU CR9ISA,0.0
2017-01-17,TU 0996 ,TUN,NCE,2017-01-17 07:50:00,2017-01-17 09.20.00,ATA,TU 320IMT,18.0
2017-01-17,TU 0788 ,TUN,BRU,2017-01-17 08:00:00,2017-01-17 10.35.00,ATA,TU 32AIML,24.0
2017-01-17,TU 0756 ,TUN,MXP,2017-01-17 08:35:00,2017-01-17 10.20.00,ATA,TU 32AIMM,8.0
2017-01-17,TU 3541 ,BCN,TUN,2017-01-17 08:35:00,2017-01-17 10.10.00,ATA,TU 32AIMH,0.0
2017-01-23,TU 0375 ,ALG,TUN,2017-01-23 16:00:00,2017-01-23 17.10.00,ATA,TU 32AIMH,0.0
